movie_id,avg_rating,total_votes
tt5960374,6,12160
tt5960386,4.3,329
tt5961314,6.3,288
tt5961906,4.8,192
tt5962210,6.6,29288
tt5963066,3,330
tt5963218,9.1,6532
tt5964278,4.1,235
tt5966600,6.2,345
tt5966602,7,1336
tt5966750,6.6,590
tt5968274,6.6,9262
tt5968394,6,40316
tt5968964,4.4,336
tt5969180,6,1435
tt5969404,5.5,389
tt5969628,4.5,186
tt5969696,7.1,4832
tt5969846,5.3,702
tt5970290,7.1,101
tt5970844,4,16003
tt5972292,7.3,1135
tt5972780,5.3,348
tt5973032,6.4,1998
tt5973364,4.6,1376
tt5973658,4.3,760
tt5974044,5.3,300
tt5974050,4.8,275
tt5974388,7.3,2150
tt5974624,6.8,186
tt5974780,4.5,289
tt5975354,5.1,907
tt5976178,4.3,562
tt5977276,6.3,10189
tt5978194,6.8,292
tt5978724,6.3,1439
tt5979872,6.4,9042
tt5979874,6,6772
tt5980242,4.8,101
tt5980638,7.8,2425
tt5980746,4,101
tt5980798,6.4,796
tt5981304,6.5,670
tt5981944,5,430
tt5982852,7.2,19745
tt5983262,8.3,1135
tt5985052,5.3,700
tt5985672,5.6,129
tt5986246,6.4,368
tt5987402,6.6,3695
tt5987700,7.3,864
tt5988216,6.6,797
tt5988370,1.4,71992
tt5988966,2.5,598
tt5989218,6.7,11586
tt5989220,6.4,1468
tt5989336,3.1,167
tt5989394,7.1,990
tt5990066,5.5,3122
tt5990342,6.5,5392
tt5990444,4.2,942
tt5990474,7.2,11698
tt5990956,4.9,297
tt5991138,6.9,188
tt5991410,5.3,1337
tt5991948,5.4,766
tt5991954,6.6,199
tt5991974,7,453
tt5992114,3.4,176
tt5992138,5.3,175
tt5992202,6.8,125
tt5993456,4.6,317
tt5993748,6.1,150
tt5994166,5.5,2580
tt5994894,3,425
tt5996682,5,262
tt5996836,7.4,6737
tt5997666,5.3,17327
tt5997928,7.1,1493
tt5999530,6,1268
tt5999770,7.1,469
tt6000140,5.7,178
tt6000478,6.4,25385
tt6002522,7.2,402
tt6003368,4.4,5969
tt6005206,3.7,544
tt6006924,4.6,157
tt6007398,5.8,253
tt6009102,7.1,115
tt6009104,6.2,2023
tt6009140,6.2,2549
tt6009582,3.4,227
tt6010020,5.4,263
tt6010240,8,508
tt6010518,4.6,975
tt6010628,6.1,6097
tt6010630,6,1163
tt6010828,6.6,266
tt6012446,6.1,531
tt6012792,5.6,283
tt6013156,4.6,1557
tt6013186,3.8,145
tt6014434,4.6,194
tt6014472,4.5,1875
tt6014904,5,2052
tt6015328,6.8,3087
tt6015706,3,992
tt6017312,5.6,143
tt6017926,4,546
tt6017942,5.8,10953
tt6018306,6.9,19969
tt6018556,4.7,107
tt6020104,6.2,389
tt6020428,6.3,1574
tt6020486,7.7,397
tt6021478,6.1,2297
tt6021482,4.7,265
tt6021860,4.5,141
tt6022174,2.2,148
tt6022946,5.1,149
tt6023242,4.6,132
tt6023386,4.3,980
tt6025224,5.2,189
tt6025806,6.5,632
tt6028796,7.3,281
tt6029106,5.2,224
tt6032328,6.2,2549
tt6032878,5.5,298
tt6033536,5.2,276
tt6034550,7.1,377
tt6034774,2.3,351
tt6034966,6.5,226
tt6038042,5.7,916
tt6038168,6.9,189
tt6039372,5.8,686
tt6040662,6.7,8653
tt6040806,6.8,739
tt6041030,7.3,1192
tt6041312,5.8,264
tt6041362,5.5,562
tt6042062,7.4,153
tt6042392,5.4,369
tt6042446,4,1918
tt6043072,5.2,923
tt6043142,7.4,11938
tt6044156,4.9,326
tt6045466,6.1,5194
tt6045852,6.9,105
tt6046212,5.7,1035
tt6046314,5.4,2206
tt6046754,6.3,400
tt6047298,6,2947
tt6047374,4.2,330
tt6047482,6.4,233
tt6047852,5.7,278
tt6047974,7.3,353
tt6048930,5.4,15212
tt6049106,4.3,309
tt6050396,5.6,133
tt6051096,6.5,5080
tt6053438,7.1,37496
tt6053440,6.7,2340
tt6053472,3.7,1558
tt6053938,6,2025
tt6053948,6.9,2220
tt6054058,6.1,2985
tt6054650,5.7,862
tt6054710,5.2,261
tt6054846,6.3,1098
tt6054874,6.2,2293
tt6055082,3.9,1002
tt6055450,1.9,249
tt6057032,7,1966
tt6058136,4.5,246
tt6058226,9.2,2622
tt6058394,6.5,1135
tt6059074,6.7,2432
tt6060156,6.7,8304
tt6060960,6.7,293
tt6061074,6.3,1656
tt6061558,7.3,174
tt6062774,7.5,3165
tt6063024,5.7,350
tt6063050,5.8,6853
tt6063090,6.6,4040
tt6064520,4.3,159
tt6065246,3,141
tt6066280,4.7,216
tt6067752,7.5,5471
tt6068406,2.8,143
tt6068554,2.5,339
tt6068978,6.2,1934
tt6069126,5.9,1506
tt6069162,4.3,976
tt6069264,5,1558
tt6069442,5.5,270
tt6069668,6.4,471
tt6071084,4.8,305
tt6071752,4,290
tt6072502,3.8,445
tt6074358,8.1,910
tt6074486,3.4,143
tt6074820,6.5,135
tt6074834,9,503
tt6075764,5.8,192
tt6076226,5.6,1099
tt6078532,6,959
tt6078840,7.2,1511
tt6078842,6.9,384
tt6078866,7.2,1604
tt6079516,6.5,229
tt6079702,4.7,387
tt6080746,8.4,341
tt6080914,5.3,654
tt6081632,5.6,860
tt6081670,5.5,2789
tt6082614,5.7,628
tt6083230,7,1136
tt6083388,6.4,1786
tt6083534,6.4,314
tt6083648,4.5,4409
tt6084472,6.3,456
tt6084676,5.8,174
tt6085412,2.8,220
tt6085642,5.3,142
tt6086080,4.1,1092
tt6086718,2.8,109
tt6087058,5.2,172
tt6087426,5.4,2975
tt6087562,6.4,305
tt6088456,6.3,170
tt6089358,3.8,668
tt6089458,4.9,167
tt6089700,3.6,1906
tt6090044,2.2,1506
tt6091462,6.3,127
tt6093618,6.8,1364
tt6094746,6.3,495
tt6094944,6.9,216
tt6094992,5.2,191
tt6095004,6.8,441
tt6095090,4.6,2167
tt6095472,6.4,8796
tt6095486,4.6,191
tt6095616,7.3,3169
tt6095808,4.9,386
tt6095984,4,114
tt6095994,6.8,382
tt6096194,5.2,428
tt6096308,5.1,609
tt6096528,5.3,142
tt6096884,7,1232
tt6096948,6,406
tt6097278,5.4,210
tt6097798,6.2,10907
tt6097918,7,2132
tt6098380,4.3,586
tt6098486,4.4,188
tt6098794,4.1,233
tt6099416,4.8,133
tt6099554,6.8,112
tt6100122,5.9,265
tt6101458,6.6,164
tt6101820,7,10053
tt6102396,6.2,1984
tt6103318,5.7,154
tt6103618,7.1,221
tt6103702,7.1,469
tt6104206,5.4,3544
tt6104268,7.4,1720
tt6105098,7,135276
tt6105774,4.4,529
tt6105880,5.8,982
tt6106526,5.1,102
tt6106802,6,213
tt6106980,4.6,125
tt6107412,4.6,208
tt6107516,6.7,352
tt6107548,6.5,12989
tt6108090,7.9,17744
tt6108178,6.6,20296
tt6109124,6.7,1750
tt6109502,6.7,581
tt6109874,5.4,496
tt6112524,3.6,243
tt6112534,5.9,102
tt6113122,4.7,1845
tt6113488,6.2,6801
tt6115392,5.6,138
tt6116568,4.6,144
tt6116856,7,16408
tt6117492,5.6,113
tt6117702,3.4,2402
tt6118258,6.9,307
tt6118340,5.2,3340
tt6119504,5.2,4768
tt6119856,6.4,6644
tt6121428,7,494
tt6121444,6.5,2120
tt6121564,7,273
tt6122306,6.1,135
tt6123206,6.8,287
tt6125690,6.8,1525
tt6126346,5.9,1711
tt6126428,4.2,719
tt6126492,5.1,823
tt6127004,6.1,4005
tt6127024,7,637
tt6129128,6.3,191
tt6129302,7.6,4938
tt6129904,5.9,145
tt6130118,2.6,123
tt6130310,6.5,483
tt6131126,4.6,180
tt6131208,6.6,285
tt6131386,2.8,295
tt6131414,6.7,276
tt6131450,5.4,1912
tt6131712,5,1196
tt6132250,6.5,642
tt6132490,5.7,197
tt6133130,7.1,19550
tt6133414,6.6,367
tt6133466,5.1,45551
tt6133806,6.4,793
tt6134000,6.8,634
tt6134274,5.4,2786
tt6135348,7.5,11156
tt6136188,5.1,284
tt6136778,6,1718
tt6137494,4.9,437
tt6138228,5.4,3730
tt6138680,5.4,168
tt6138688,5.3,1069
tt6138706,6.1,367
tt6139732,7.1,156955
tt6140148,4.9,430
tt6140580,5.6,519
tt6141246,6.7,1515
tt6141334,5.2,378
tt6141656,6.2,1235
tt6141886,4.3,160
tt6142496,5.8,3092
tt6143422,8,567
tt6143568,5.2,7945
tt6143782,4.9,2252
tt6143850,5.3,5477
tt6143998,6.9,107
tt6144092,7.1,160
tt6144536,6.4,839
tt6144762,5.8,1072
tt6144876,4.7,239
tt6145612,6.3,139
tt6145764,5.4,402
tt6146586,7.6,192876
tt6146590,5.1,685
tt6147260,6.1,993
tt6147512,6.5,441
tt6147514,5.6,398
tt6147954,5.8,297
tt6148090,6.7,669
tt6148156,8.7,20364
tt6148766,6.3,167
tt6148782,6.3,266
tt6149154,6.3,254
tt6149802,5.6,388
tt6149936,4.8,1147
tt6150942,6.4,728
tt6150962,5.8,154
tt6151714,6.5,772
tt6151774,4.3,162
tt6152908,3.7,239
tt6153376,3.1,106
tt6153538,6.1,775
tt6155084,5.4,405
tt6155172,7.8,116797
tt6155194,5.5,2182
tt6155374,5.4,1715
tt6155456,6,1727
tt6155922,4.8,594
tt6155960,6.1,146
tt6156138,7.9,123
tt6156656,2.1,382
tt6157294,6.8,473
tt6157626,6.2,1935
tt6157970,4,434
tt6159268,4.1,855
tt6159520,7.3,518
tt6160504,4.6,327
tt6161300,6.3,181
tt6162762,5.5,143
tt6162892,5.8,475
tt6163142,6.4,102
tt6164014,4.5,685
tt6164502,7.2,2870
tt6164698,5.3,266
tt6164762,6.3,938
tt6164854,3.5,182
tt6165342,4.3,141
tt6165466,6.8,163
tt6165792,6.4,1221
tt6165936,5.1,213
tt6166322,7.9,261
tt6167894,8,3711
tt6168002,6.3,1266
tt6169934,3.6,393
tt6170262,3.3,190
tt6170484,5.3,1105
tt6170506,3.6,2296
tt6170954,6.3,4802
tt6172666,2.3,261
tt6172696,3.3,290
tt6173020,6.4,134
tt6173826,5.4,1280
tt6173990,7.3,10110
tt6174226,4.1,103
tt6174890,6.9,136
tt6175086,5.7,188
tt6175234,7.1,458
tt6175394,6.5,1955
tt6175402,7.4,100
tt6175486,6.2,1476
tt6175764,6.7,1376
tt6175802,5.7,368
tt6175820,7,1696
tt6177152,3.7,124
tt6179746,5.6,4105
tt6180274,7.8,1118
tt6180842,6.4,418
tt6182054,2.8,224
tt6182078,5.1,4340
tt6182372,7.3,202
tt6182908,6.6,27294
tt6182954,7,983
tt6183104,3.9,193
tt6183580,6.5,116
tt6183834,6.6,1533
tt6184194,4.7,227
tt6185266,4.3,169
tt6185674,5.6,541
tt6185998,3.8,456
tt6186430,7.8,398
tt6186696,5.3,769
tt6186910,7.4,3746
tt6186940,4.8,385
tt6187620,3.9,216
tt6188002,4.6,613
tt6189022,6.5,24956
tt6189344,7.1,983
tt6189880,6.8,121
tt6190198,6.4,682
tt6190348,6.5,848
tt6190356,7.7,110
tt6190456,6.5,931
tt6191390,3.8,742
tt6193408,7.1,1434
tt6193424,6.6,4214
tt6193454,6.1,1569
tt6193470,3.6,136
tt6194520,5.6,570
tt6194530,6.8,1602
tt6194538,4.4,244
tt6194540,5.8,231
tt6194850,6.6,1107
tt6194984,7.7,878
tt6195094,6.4,19544
tt6196598,7.4,350
tt6196754,6.7,309
tt6196936,5.9,942
tt6197022,6.2,269
tt6197094,5.6,803
tt6197484,5.1,936
tt6197494,5,2704
tt6197848,5.9,101
tt6198946,5.7,9219
tt6200604,5.9,401
tt6200656,7.2,813
tt6201292,5.9,7151
tt6203302,5.8,1447
tt6203944,6.3,226
tt6203964,7,197
tt6203998,3.6,158
tt6204018,7.1,2420
tt6204184,7.1,123
tt6204340,5.4,6893
tt6204830,5,110
tt6205872,5.9,11403
tt6205996,2.3,281
tt6206564,7.5,8320
tt6206880,6.7,171
tt6207118,5.3,125
tt6207596,6.5,127
tt6207878,7.2,2320
tt6208032,7.1,477
tt6208104,6.9,1338
tt6208138,4.7,126
tt6208374,5.5,237
tt6209470,6.1,1255
tt6209534,4.8,144
tt6210126,5.8,145
tt6210808,7.1,467
tt6210996,5,5790
tt6211418,5.1,308
tt6211480,5.3,422
tt6211506,5.1,174
tt6211538,4.7,1340
tt6211580,5.2,1245
tt6211976,5.6,4206
tt6212136,5.2,479
tt6212378,5.7,124
tt6212478,7,32147
tt6212496,6.2,2095
tt6212984,8.2,2610
tt6213036,6.2,1072
tt6213284,6.9,2338
tt6213294,3.8,149
tt6213362,6.8,1420
tt6213758,6.1,136
tt6213794,5,368
tt6213802,5.6,127
tt6213822,6,327
tt6213850,5.5,309
tt6213880,6.1,455
tt6213952,5.9,512
tt6213994,7.3,216
tt6214084,7.8,719
tt6214468,6,2485
tt6214734,6.5,299
tt6214928,6.3,41639
tt6215044,2.4,1562
tt6215208,4.9,1187
tt6215368,6.4,261
tt6215446,4.8,267
tt6215588,5.2,751
tt6215590,5.3,123
tt6215712,6.5,1130
tt6215964,4.5,108
tt6217306,6.3,34155
tt6217564,4.8,1344
tt6217608,7.4,11053
tt6217648,4.9,104
tt6217672,6.6,279
tt6217706,5.2,404
tt6217724,5.8,504
tt6217748,5,302
tt6218010,4.7,509
tt6218358,6.7,16955
tt6218440,4.8,324
tt6218776,4.6,138
tt6218794,6,284
tt6218996,6.3,118
tt6219484,5.6,241
tt6219974,5.6,259
tt6220406,4.5,259
tt6220752,5.4,1975
tt6221000,7.3,1319
tt6221540,4.8,1112
tt6222286,4.2,434
tt6223806,6.9,2858
tt6224502,5.8,2384
tt6224580,4.1,131
tt6224676,5.3,199
tt6225520,7,9854
tt6226212,7.8,676
tt6226610,6.4,193
tt6227148,5.9,391
tt6227164,4.6,127
tt6227192,6,301
tt6227846,5.6,119
tt6228640,4.4,194
tt6228890,4.1,190
tt6229030,6.2,537
tt6229252,6.8,1564
tt6229852,5.6,2079
tt6230134,5.4,191
tt6230488,4,102
tt6231398,3.7,121
tt6231784,3.8,468
tt6234016,3.8,226
tt6235414,6.2,114
tt6236142,5.3,268
tt6236780,3.5,119
tt6237268,5.5,1702
tt6237314,4.9,140
tt6237548,5.8,710
tt6237562,4.6,242
tt6237612,6.2,6143
tt6237966,6.8,4497
tt6237984,6.4,421
tt6238084,3.4,312
tt6238798,6.9,213
tt6239586,5.2,272
tt6241270,4.5,199
tt6241678,5.7,209
tt6241768,3,192
tt6241872,7.5,3346
tt6242664,7.4,135
tt6243140,5.9,6571
tt6243274,5.3,233
tt6244876,3.4,303
tt6245274,7,172
tt6246534,5.6,107
tt6247708,3.9,242
tt6247936,6.3,1151
tt6249434,5.4,192
tt6250500,6.1,154
tt6250792,3.2,191
tt6251024,6.1,7814
tt6251390,4.9,435
tt6251504,6.8,129
tt6251666,3.7,212
tt6253214,6.8,454
tt6253370,2.5,103
tt6253546,5,418
tt6253942,6.6,153
tt6255230,6.9,1611
tt6256056,5.7,157
tt6256452,6.3,737
tt6256468,5.9,132
tt6256546,7.5,399
tt6256872,7,1339
tt6257174,6.6,15086
tt6257640,6.4,147
tt6258766,5.3,258
tt6259890,6.3,161
tt6259946,6.9,188
tt6260342,5.1,487
tt6261048,6.4,352
tt6262764,5.5,2469
tt6263618,6.9,3025
tt6264182,3.8,402
tt6264928,7.3,651
tt6264938,7.4,10740
tt6265536,5.5,382
tt6265828,6.8,49515
tt6265988,5.3,1521
tt6266218,6.3,381
tt6266538,7.2,92468
tt6266992,5.6,125
tt6267944,7.8,415
tt6268152,5.1,177
tt6268734,5.1,153
tt6268812,6.4,352
tt6268882,6.3,1062
tt6269368,6.5,12219
tt6269434,6.9,3016
tt6269658,4.7,530
tt6269942,3.4,210
tt6270524,5.8,766
tt6270596,4.3,1107
tt6270936,7.9,1298
tt6271432,9,211
tt6271806,4,501
tt6272828,5.6,3119
tt6275262,5.6,963
tt6275296,7.1,222
tt6277440,6.2,8887
tt6277824,6.8,648
tt6278008,6.9,666
tt6278192,5.6,421
tt6278350,6.7,341
tt6280328,5.3,587
tt6280368,7.6,463
tt6280608,5,733
tt6280810,6.1,360
tt6280858,2.7,122
tt6281148,5.6,193
tt6281166,6,116
tt6281242,6.8,1630
tt6281886,6.5,111
tt6283474,6.8,191
tt6284064,7.9,332
tt6284256,5.7,908
tt6284474,8.2,594
tt6284564,3.6,1078
tt6285672,5.6,1364
tt6286630,5,342
tt6286662,4,109
tt6286668,5.2,236
tt6286796,6.7,1377
tt6288250,6.8,8894
tt6288650,5.5,628
tt6288694,5.7,8382
tt6289452,2.1,2096
tt6289724,7.2,451
tt6289898,6.6,210
tt6290418,5.2,1119
tt6290736,5.8,365
tt6290798,6.2,7513
tt6292090,5.5,321
tt6292852,6.8,52893
tt6293032,5.8,880
tt6293042,6.2,1613
tt6293516,8,3454
tt6293796,5.5,166
tt6294226,4.8,506
tt6294822,7.2,113776
tt6294892,4.7,1635
tt6295898,5.5,820
tt6296236,6.7,2269
tt6296278,7.1,150
tt6297258,6.1,298
tt6298498,7.2,178
tt6298600,6.8,1036
tt6299040,7.6,10349
tt6300886,5,228
tt6301452,5.7,2802
tt6301712,5.4,551
tt6301784,5.1,488
tt6302006,5.9,211
tt6302164,5.9,979
tt6303866,6.4,10166
tt6304046,7,22270
tt6304162,7.6,24979
tt6305236,6.5,289
tt6306064,6.6,37990
tt6306400,6.4,977
tt6312802,6,399
tt6312872,6.4,103
tt6313158,6.3,2563
tt6313348,7.2,448
tt6313378,6.1,734
tt6314690,5.2,688
tt6314766,4.5,169
tt6315438,7.7,817
tt6315524,8.3,3684
tt6315750,6.4,1392
tt6315872,5.5,214
tt6316138,8.6,28407
tt6316466,2.3,897
tt6316816,5,211
tt6317072,6.3,100
tt6317236,4.3,158
tt6317962,5.5,1743
tt6318712,6.6,842
tt6318714,6.6,211
tt6318728,6.1,230
tt6318848,4.7,1276
tt6320482,4,206
tt6320628,7.6,232517
tt6320684,7.2,252
tt6322902,4.8,512
tt6323858,6.5,101
tt6323870,5.7,383
tt6324278,7.1,6802
tt6324614,6.3,2870
tt6324892,4,129
tt6326184,3.4,123
tt6327400,6,397
tt6328004,5.2,454
tt6328182,6.2,116
tt6329870,6.2,154
tt6330052,5.9,1329
tt6332764,5,2171
tt6333070,6.7,1429
tt6333086,6.5,1597
tt6333200,4.2,399
tt6333284,5.8,480
tt6334874,4.5,564
tt6334884,4.7,2353
tt6335734,7.6,2512
tt6336270,5.6,1341
tt6336356,6.8,9622
tt6338476,6.2,2385
tt6338506,2.9,136
tt6339230,3.3,126
tt6340112,6.4,1265
tt6340296,5.5,770
tt6340500,6.7,1258
tt6340604,6.1,2092
tt6340640,6.9,1645
tt6341066,5.8,175
tt6341668,5.7,541
tt6342062,6.2,621
tt6342110,5.5,473
tt6342396,6.4,315
tt6342440,7,317
tt6343058,6.8,2405
tt6343068,6.6,344
tt6343314,7.2,85991
tt6344664,7.7,426
tt6344696,6.5,150
tt6345080,4,285
tt6346952,6.7,507
tt6346982,7.2,131
tt6347150,5.7,1810
tt6348138,6.7,9528
tt6348410,3.7,205
tt6348454,7.3,867
tt6349302,5.6,2095
tt6350558,6.6,138
tt6352548,5.5,1275
tt6352604,6.4,321
tt6353036,5.3,411
tt6353076,6.7,165
tt6353716,3.9,194
tt6353976,4.3,112
tt6354056,3.4,197
tt6354108,6.7,408
tt6354568,3.1,271
tt6354784,7.2,699
tt6355328,5,392
tt6355584,7.2,106
tt6357074,4.5,133
tt6357202,3.2,244
tt6358156,6.2,184
tt6359082,2.7,348
tt6359118,7.1,284
tt6359554,8,2418
tt6359956,5.5,34932
tt6360872,4.9,1813
tt6361260,7.7,502
tt6363436,5.5,2746
tt6363646,3.2,184
tt6364638,5.1,304
tt6365796,7.6,502
tt6368132,6.5,331
tt6368508,4.9,256
tt6369748,7.8,125
tt6370702,5.8,189
tt6371588,6.1,294
tt6373314,5.5,270
tt6378710,6.6,422
tt6378942,7.2,1084
tt6380140,4.6,217
tt6381052,7.7,229
tt6383494,6.8,992
tt6384386,4.4,1684
tt6384720,3.2,135
tt6384998,3.4,231
tt6385768,3.4,133
tt6385856,6.8,901
tt6386132,6.4,128
tt6386168,6.3,458
tt6386684,4.8,196
tt6386748,7.6,6715
tt6387472,7.3,757
tt6387506,6.1,174
tt6388074,5.5,428
tt6389316,7.2,1065
tt6389344,4.7,279
tt6389802,3.4,231
tt6390668,7.9,638
tt6390756,7.4,267
tt6394430,8.6,1622
tt6395306,7.6,1503
tt6395782,6,110
tt6396050,6.6,692
tt6396074,6.4,115
tt6397530,5.7,397
tt6397762,6.5,1161
tt6398184,7.7,16537
tt6398496,6.2,133
tt6399158,6.9,3265
tt6400166,6.8,1604
tt6400280,7.3,790
tt6400316,7.2,365
tt6401004,5.5,1754
tt6402728,4.3,109
tt6403382,5.4,115
tt6404816,4.5,125
tt6405126,5.3,2683
tt6405208,8.2,983
tt6406848,6.1,553
tt6407598,5.9,543
tt6408226,6.4,10412
tt6408924,1.8,108
tt6409272,7.8,120
tt6409416,8.2,295
tt6409666,4.2,388
tt6409762,4.5,1655
tt6409782,5.3,330
tt6409994,5.7,483
tt6410534,6.2,387
tt6410564,6.7,4297
tt6411322,7.2,125
tt6411590,6.9,1224
tt6411748,2.2,351
tt6411954,5.3,1249
tt6411984,6.1,855
tt6412452,7.3,97948
tt6412864,6.8,2579
tt6413410,6.3,1223
tt6413712,8.2,890
tt6413868,4,220
tt6414890,4.6,720
tt6415214,7,173
tt6415416,6.4,1683
tt6415838,4.6,202
tt6417014,6.6,425
tt6417204,7,997
tt6417256,7.9,396
tt6418778,5.8,1834
tt6418918,6.1,1388
tt6421110,4.9,7273
tt6421118,4,331
tt6421366,5.9,590
tt6422938,5.3,1134
tt6423362,5.7,2916
tt6423776,6,4755
tt6423886,5.7,3182
tt6423998,2.8,114
tt6424188,3.4,105
tt6424724,6.7,128
tt6424768,5.9,241
tt6425734,5.7,358
tt6426028,6.3,2372
tt6426234,3.8,353
tt6426714,7.3,518
tt6426832,6,1356
tt6427854,2.4,365
tt6428150,5.7,185
tt6428676,5.8,6582
tt6428774,6,166
tt6430360,6.6,146
tt6433456,7.1,3389
tt6433832,6.4,1500
tt6433880,6,5935
tt6433886,5.5,925
tt6436270,6.5,148
tt6437228,3.4,132
tt6437888,3.2,105
tt6438030,6.7,2487
tt6438398,5.5,285
tt6438840,7.7,1234
tt6439558,3.4,12566
tt6441072,4.8,180
tt6443138,7.2,262
tt6443294,6.6,2045
tt6444140,6,1706
tt6445236,5.5,129
tt6445278,5.7,243
tt6445408,5,210
tt6445414,6.2,147
tt6446550,5.3,174
tt6449336,6.3,369
tt6450186,7.4,12244
tt6450428,3.2,155
tt6450628,3,402
tt6450662,7.3,672
tt6450804,6.5,44823
tt6451304,6.5,1451
tt6452332,6.8,1257
tt6452574,7.8,42790
tt6455992,6.6,1143
tt6456222,5.5,850
tt6456768,3,148
tt6458726,3.5,105
tt6458952,2.3,107
tt6459382,6.1,284
tt6461514,6.5,1066
tt6461526,6.2,646
tt6461828,6,121
tt6462084,4.1,130
tt6462462,6.8,2687
tt6462506,6.9,1518
tt6463320,9.4,3932
tt6463494,6.9,793
tt6464290,5.7,551
tt6464360,4.8,1021
tt6464678,4.8,942
tt6465308,3.6,292
tt6465940,3.5,158
tt6466058,5,133
tt6466464,5.4,1031
tt6467380,6.8,3961
tt6467436,7.4,111
tt6467500,6.7,175
tt6467738,6.2,1024
tt6467968,7.6,1359
tt6468814,4.8,529
tt6469548,5.2,3361
tt6469826,3.8,313
tt6470762,5.9,1590
tt6471054,7,603
tt6471264,5.4,3935
tt6471684,6.8,3138
tt6472116,5.8,343
tt6472742,4.3,104
tt6472976,7.2,25083
tt6473622,2.7,138
tt6473838,6.3,151
tt6474040,6.2,5817
tt6474626,6.3,554
tt6475250,5.5,192
tt6476140,5.3,26289
tt6476532,5.8,173
tt6478538,6,603
tt6479178,3.5,432
tt6479534,6.5,583
tt6481190,5.2,172
tt6481478,6.7,751
tt6483364,6.2,5511
tt6484954,7,140
tt6484982,7.7,13723
tt6485304,7,1701
tt6485666,7.7,22704
tt6485776,5.8,548
tt6485928,6.2,4824
tt6486630,5.4,708
tt6488870,6.1,153
tt6489100,5.2,486
tt6489160,4,171
tt6490394,7,395
tt6490930,3.9,624
tt6491178,7,23897
tt6492158,2.3,115
tt6493286,7.7,2728
tt6493292,6.1,161
tt6493472,5.5,166
tt6493644,6.5,466
tt6493648,6.8,851
tt6493974,5.9,186
tt6494052,6.4,1427
tt6494344,4.7,496
tt6494418,4.3,10031
tt6494542,4.7,211
tt6495094,5,734
tt6495388,6.3,255
tt6495714,3.4,317
tt6495770,5.1,7951
tt6496236,5.4,565
tt6496688,7.2,272
tt6497898,7,2060
tt6499694,5.2,740
tt6499752,7.5,119599
tt6500276,5.9,176
tt6502580,6.2,1371
tt6502956,5.4,1232
tt6504538,7.1,2372
tt6504868,5.9,306
tt6505968,6.8,1431
tt6506146,5.1,862
tt6506276,6.7,675
tt6509058,6.2,2042
tt6509330,4,132
tt6509862,7.2,772
tt6510634,6.7,516
tt6510954,6.4,347
tt6511676,4.5,173
tt6511932,5.5,12036
tt6512428,5.6,912
tt6512784,4.2,979
tt6513120,7.1,42461
tt6513406,5.8,1290
tt6513656,3.8,23272
tt6514010,7,2536
tt6514196,6.6,3869
tt6514342,4.9,243
tt6515050,5.8,159
tt6515342,6,2230
tt6515420,3.8,103
tt6515458,7,171
tt6515470,6.8,232
tt6515910,5.6,173
tt6516314,5.6,4432
tt6516590,3.4,530
tt6517874,5.9,413
tt6518270,5.7,2918
tt6518634,4.7,128
tt6520926,7.2,135
tt6520954,8,2492
tt6521194,6.7,154
tt6521876,7.3,1287
tt6522398,5.8,1840
tt6522546,6.7,8227
tt6522634,6.5,1195
tt6522668,6.3,1470
tt6522982,4.6,746
tt6523174,5.9,873
tt6523440,6.5,624
tt6523720,6.2,6767
tt6524704,7,306
tt6525978,5.6,445
tt6527426,5.5,21493
tt6527586,6.3,797
tt6527838,6.7,236
tt6529772,5.2,315
tt6530104,6.5,369
tt6531196,4.9,423
tt6531872,6.7,469
tt6532192,6.2,192
tt6532374,6.3,2718
tt6533240,5.8,6075
tt6533250,4.8,120
tt6535838,3.9,139
tt6535880,6.3,7275
tt6535926,7.3,256
tt6536312,5.5,137
tt6537238,7.2,8095
tt6537508,5.5,1518
tt6538906,5.5,188
tt6539420,6.4,391
tt6540984,4,384
tt6541008,6.4,467
tt6542108,5.8,2128
tt6542454,5.8,127
tt6543652,7.6,38039
tt6544318,6.8,182
tt6544384,4.3,109
tt6544498,7.9,435
tt6544850,6.2,422
tt6544940,8.3,587
tt6545212,9.2,798
tt6547044,5.8,628
tt6547170,4.2,4732
tt6547786,5.4,855
tt6548370,4.2,135
tt6548388,5.8,192
tt6548966,7.1,1515
tt6550794,6.8,264
tt6555772,5.7,2139
tt6556552,4.8,503
tt6556576,5.4,2393
tt6556890,5.9,9929
tt6557356,4.5,200
tt6557704,8.5,321
tt6558114,4.8,230
tt6560164,5.5,1590
tt6562628,6.1,758
tt6563862,5.7,115
tt6565458,6.1,132
tt6565702,5.8,110342
tt6566768,5.6,1475
tt6566830,5.1,720
tt6567012,6.1,409
tt6567396,6.3,423
tt6567406,1.6,144
tt6567472,6.6,107
tt6568188,3.1,203
tt6568190,6.4,121
tt6568474,4.7,263
tt6569546,4.2,460
tt6570372,4.3,251
tt6570972,6.6,127
tt6571110,3.4,529
tt6572694,4.8,158
tt6572702,4.8,3430
tt6574146,6.7,6016
tt6574272,5.2,4976
tt6574480,7.2,139
tt6574700,3.7,346
tt6575062,3.8,293
tt6575280,6.8,359
tt6576288,7.3,817
tt6576556,7.5,2652
tt6577798,7.1,640
tt6577814,6.3,879
tt6580380,6.8,315
tt6580394,2.3,526
tt6580564,7.5,5249
